GeneSymbol	S08_Treat_F	S10_Treat_F	S12_Cont_M	S13_Cont_M	S14_Cont_M	S15_Treat_F	S16_Treat_M	S20_Treat_F	S21_Cont_M	S22_Treat_F	S24_Treat_M	S25_Cont_M	S26_Treat_F	S27_Cont_F	S28_Treat_F	S30_Cont_M	S31_Treat_M	S32_Cont_F	S33_Cont_M
FAM3C	73.7354535452105	72.6922149636385	93.9073455436247	93.2960970968388	75.2929157322146	106.404871376612	80.4025201346265	65.4230193633466	79.6392195537726	84.3749927985675	85.3455518775894	76.8835108321687	91.3240354128453	66.1304236058215	60.915183614104	76.9649047075713	72.5681055157478	74.8296736730892	76.9682090967504
FAM43A	9.36472875147369	19.3038166532982	4.57989445132162	6.176740483374	8.30881447149276	6.77069808103078	5.31558629533498	20.0072297074879	10.4472605297633	11.335467927088	9.41045818046744	11.5424474454291	9.73190542597542	13.509868968344	13.3801217730045	15.8672431519173	11.4439130719535	12.4385950885808	11.4535302732865
FAM43B	13.9551684115668	43.5916629968576	4.80973843173344	9.16898473710984	17.3101296232115	5.13851858770366	6.37881066612703	38.2691082318075	14.919043824894	14.563400921113	11.9952827215575	21.3197102855746	8.92447654926419	16.3043427323361	19.7288168463442	17.5545120011495	13.8858298263688	11.3872651619497	12.3327264671444
FAM53A	32.0792590687936	21.7787901463952	26.6294898746204	22.3837249481538	25.4454112886686	27.5781467476355	26.6645455927299	28.165551119377	23.6221016337792	19.5948936261189	23.4149375196951	18.2393154365003	24.5844638732872	22.68521772441	23.8640281410099	21.630809723769	27.4001987527399	22.6363779883048	23.9124188062132
FAM53B	47.8649767141662	71.3197080196619	88.2114545601907	63.8428234562643	71.3021002841431	84.2185128395894	87.8353530391043	90.293946096284	58.2445033593411	74.1136671659836	62.570562274339	51.7301017589855	63.2718019531683	95.3617284367963	52.1006583210473	115.332898019043	78.6070388679087	94.4892119907012	69.4316088944005
FAM76A	37.5924767761974	39.1759546434247	36.4900154816113	37.2889404979993	46.2932883347842	44.7801613903498	43.4048694385517	41.8634270010729	39.6163813126414	40.9802867357027	44.1875778028247	41.5326975015357	38.79265929026	44.5115821448841	35.5031844610571	37.7741328265129	46.9159342191975	47.7198560545004	42.2779922201354
FAM76B	43.2918412947908	37.0774774363608	45.6835273676239	45.0777404454916	38.9602244601735	52.3154859115459	48.5982072872971	32.0809358018338	38.8503647399294	43.3353485673853	43.7942173489962	36.0277340901543	40.5252382459945	40.0847435360617	35.5955068231247	32.7232818372576	35.4152784046475	37.6019663875558	43.1457189315588
FAM78A	8.0137619768622	10.5258215263247	5.67346538054265	7.13720588553702	8.7176264134998	4.40570836571639	8.49939791614633	13.344249651568	6.45191448407103	8.42766330361048	4.76539303929789	8.67672102864534	6.83920316397187	9.31858917573521	10.0674004007551	12.156815522	10.2538171135128	14.8313151159123	11.2693489277012
FAM78B	28.3794679351724	39.6558042192906	16.1148175713604	25.7437870203461	41.7871759407405	13.6269741611646	17.8639171807793	39.0649439989269	21.8340905308914	28.0192757313415	27.9551505835415	36.3523563947182	17.8484021377298	34.0204147831345	38.5665080777226	29.6670817037016	25.6053184436667	28.5435046344851	25.2233488127819
FAM81A	80.4331239778728	54.2582092936191	79.5650935916683	40.9284897166904	67.7554885448121	78.6929120523403	73.251486527323	47.524943317506	64.3315543295016	53.705545199612	53.1802930126328	44.6676670507609	88.2380366363513	65.2053737398463	61.779203636184	50.1271476948655	63.2109155972202	64.3288744701493	69.9615360789987
FAM83A	1.58985740674513	1.23492923141667	0.747879356778182	1.16523812908033	1.82610876862404	0.965349609153096	0.575650548730477	0.604710824278012	1.32413318159765	1.55738610738948	0.529835065363276	1.68178248552538	1.64341363445622	1.10257463989699	1.4399368375851	1.10446101749445	1.39542958425484	1.65060057279733	1.40641740986758
FAM83B	1.70403451288403	0.350282041314645	1.43853978255264	1.0047706129288	0.990927642757684	2.12933181447097	1.46121890846812	0.29322066899333	0.989520880961538	1.53427942529881	1.61792528695019	1.34369087233369	1.5450815114923	1.02235283274479	1.40041482439412	1.29477041926817	1.45171963972941	1.11448285119764	1.35420746191792
FAM83G	2.0776890006786	4.69078543003012	1.44847223405707	1.43353610829173	2.05084772842634	1.85588150264129	1.84105720012515	3.16277987121914	2.00772790704703	2.14038227576621	1.92901962750729	1.95842375084181	1.64698838912306	2.08301698254004	2.11569221672775	1.81397744166396	1.62211099373669	2.00641923179217	1.81625293482866
FAM89A	45.365041920672	31.9756257006891	59.6544975143763	51.2315550380079	45.660509257655	75.4118476225261	43.0854915319543	29.334199020657	46.3990778961041	49.9653230244139	58.9163195662642	45.6550990493354	43.9533422764401	35.8660905582914	44.3093191220947	46.4980549746192	38.2942468635105	37.799230853728	49.3579888904811
FAM8A1	55.8703708680302	56.8795022978687	65.2219100725687	56.440680638851	58.3990676079099	60.8109716912331	57.5390241142762	47.771247746974	55.5637106502841	58.3477637372482	64.7597692002181	57.8733619055015	57.2303733498244	44.6455961972544	53.0008060184058	48.6185355351589	61.6141311257186	43.5449494416566	51.8163537017193
FAM91A1	96.612866202563	78.3164467685776	91.7595060388038	96.0226178244917	69.7388579009275	83.1801640932199	80.7595936053182	64.6752792464215	90.144124310753	77.0337999247619	71.2640918925169	83.5660011034629	86.1338125800328	74.0880142562255	82.8046541202776	61.5102602076814	73.3218151158153	84.3589156095033	87.8059190045707
FAM98A	76.5562387362094	56.1843597080002	62.3108186316872	68.8077274528261	63.034803057228	62.6531984782334	67.2745749021242	61.284587486927	71.2507254686577	69.4829297754987	66.1434916179336	70.7826565260338	64.8910751397746	70.5651034731561	77.7372157345211	62.8712935686401	73.9931238840208	67.5064473216715	75.8645044159899
FAN1	44.097392329278	75.1810226391876	65.6036992338688	55.4091949369714	49.8283857318114	46.5090321744378	52.3737079238394	53.5603846175886	51.819670135613	48.844113192259	59.6080444155301	53.8394321529314	53.8967820980837	58.2154640875518	42.2264841997564	41.805857325145	52.6964663027253	60.7812118610363	59.5364010598822
FANCA	6.79352646663132	9.15340341576872	3.29469663394373	5.18437209478254	9.30826054005392	3.94512728050417	4.93733424255757	7.75462373463174	8.58810206341652	5.81878153441864	5.47847671415482	9.78998106953147	8.98556799984074	10.5189592840082	7.62067733750135	8.65472790514059	10.6161902126667	9.05555377803848	7.30382395178598
FANCB	8.74371828809236	7.38988140296205	10.8419785911982	3.20182985439396	10.5325366535773	7.9362691156155	6.19352691531778	4.80009097352394	7.04260063422668	8.51364770920498	5.61925655391422	12.6014226802942	8.37523747882891	5.84094419668817	7.61075823763489	10.6135372859164	8.19087394930207	6.04358463736407	5.32646352139605
FANCC	15.636798275479	17.8378925371171	37.5457084589943	36.9209016844863	29.9669842249558	25.1178006323646	19.5007441739358	13.44250685553	23.5584648042545	16.2664087936955	28.5056331059481	34.645569870059	18.1248166948615	16.8969367924544	13.5391547982504	34.6000383255591	34.927139156941	15.7176725218372	23.707009648404
FANCD2	3.90315660155353	3.41086926135572	4.54569706202834	6.2068431621002	3.81313896033936	5.92121563585513	4.59411282862493	3.97516537417101	4.98004844722021	6.0820911721942	4.17381940627304	5.89823085351598	6.27551079905976	6.37222446774531	4.28120699049242	5.21766776663233	6.07129643800893	7.80815152257821	6.09885936777151
FANCE	9.18434242138461	6.92712401038431	9.15499870642136	7.88874581545411	9.87010147520576	5.9717177028368	10.078880360054	10.749822294768	7.66760603884297	9.13456105229737	10.491111287071	8.91008576058959	6.86325119251123	12.3669694708536	8.89908076969554	13.1617596282964	12.7863248905276	8.82868142746435	11.0887868505668
FANCF	11.3309910882938	12.5144819143002	13.1267012771983	15.1876221605035	9.63613290759368	13.4259257672323	9.13386391687549	11.6516556233799	13.5401046395162	10.1444240345466	10.3022969993716	11.8723395413491	10.5831395621477	10.8064638898359	11.1506576292616	13.0827879467086	11.5202186153491	11.0153352444905	11.0584728344341
FANCG	8.99351212971868	9.53458064857242	11.2470443930713	13.3520431763702	12.756058967693	4.80894680330982	14.1287561293355	10.956573986635	13.7676633628388	8.92274570475755	13.759336316755	15.7479388932421	7.73978729860421	8.49962553578977	9.56573936447686	15.3593526447724	15.0720211203492	8.0669914292071	15.7965843013504
FANCI	11.9612956801959	12.3496828803914	13.6395094344659	13.0552295511165	10.1942492314895	6.35866296971323	12.1940863902047	12.9853509716392	10.9574144536804	10.4320714410126	10.9632568990102	9.35969578196218	13.5748990456314	13.5152141685473	11.3118828841258	12.6215675917266	11.1384580083104	15.9047653109022	14.4639289961162
FANCL	41.2851312148656	29.0553880112568	22.4298633509186	32.4622045433774	34.4943033852746	36.7176288958213	41.3185123965952	29.7179704584961	32.5180883160084	26.1796186014496	28.9931757562363	36.418821966213	32.6489514407611	26.7458793439058	34.0320954229242	27.4395654343051	36.933234147069	35.1937183752417	39.7977891563217
FANCM	37.5892054902844	41.5447714233496	36.0222441799501	29.923043510719	29.4190900686926	14.7546406645546	34.1302092932551	41.4026951921359	30.9211466668175	36.136788086439	24.2563575183587	33.205004025744	24.5396642446421	36.0460454992511	35.4220550062849	35.1224067548844	31.8544800753908	33.8465732177224	24.0950928149476
FAR1	196.888716068177	140.03666561591	212.262776162706	174.596810720985	168.779611077782	237.575551459228	203.132918602706	148.806637340418	177.044196790552	171.172340247002	205.727006766056	172.183076850557	227.847814099774	178.106269214132	171.406147642269	168.314044094339	151.80361175737	240.984019318366	182.049259571268
FARP1	226.089178696581	132.081715913166	197.048241457553	191.124338147685	171.544060280184	177.005630837232	252.655583559698	148.289428548967	179.758647814895	172.479675424456	200.97203278206	166.399248472748	207.654104030932	218.686407834269	178.484465239847	126.359237820998	156.956366938953	192.14750487447	153.097398329978
FARP2	79.1329699398431	98.7357230830625	74.7582553039279	97.301801861044	81.072954533873	60.2566874569298	85.9541078462952	115.26532762838	87.6458391242955	108.076187716902	89.8659776106193	76.5997465482943	75.8762004133973	119.922250149939	82.7232216022265	102.444555399995	78.5705264569019	110.71263403775	82.1592829155859
FARS2	83.4085680033414	84.4361712084145	89.0583659759922	85.3284357799056	92.0374939228948	75.1641540707865	80.7929899794824	100.401325967438	74.1245908619543	83.7899481558949	91.5868081353234	80.5239141828918	90.5808918478672	85.9123984651366	84.7149535207793	82.8853823303778	84.4453529198158	82.2860979901376	75.2152795108375
FARSB	133.771998474074	112.516504684023	133.979550154102	128.042676917535	117.674404987361	110.014209684477	137.138333858481	109.057729600554	119.283131137885	125.282178178628	134.406969757362	115.542382858635	144.691889081809	125.017664011664	122.754175240316	105.288954838058	124.05834958934	110.186886154406	115.947682023948
FAS	5.50927150489528	3.57017474592999	16.9609443763264	8.70923611734306	5.71965218767747	11.8858101163968	7.04861938128219	6.27269573682706	9.02710942695141	7.87146456758108	6.48124484420382	8.57698845375811	11.281675053252	6.04234102287205	4.96550405862141	13.8991470970657	13.3253601878042	8.26345559145138	6.98067415850265
FASN	161.66983039879	133.426383050522	145.491260865702	139.63303584764	124.857814066499	156.011751887261	163.275574857047	139.995117031546	148.038079710978	158.98657862206	142.284048228703	145.657534381395	143.154107212447	156.336412534985	152.067456579375	124.375511825184	140.052654612687	172.633226189256	153.82168822797
FASTK	47.001922208485	95.7597091209551	24.0681761753212	35.9004082502546	41.7354305328434	26.4987170072894	31.9264295034441	76.6035460689037	36.2592222379238	46.4056634353037	34.667103650427	46.482885427294	35.5052297193525	48.1553620716482	58.3270989168331	50.9240950334629	42.550200467224	45.9474460799096	42.5720517914764
FASTKD1	18.6701625423362	25.0950956644966	31.5980656222175	17.3789793387138	19.5495821270042	14.3777200703617	16.0373865785113	20.7340148542589	18.359641405916	27.3502566661618	18.1201838024572	17.7665693835417	17.8500817400537	18.6998133607274	20.2058387002757	19.2803395971969	22.9408088293725	23.6379916476761	17.9629229140931
FASTKD2	40.2915108049821	23.9724067247797	38.8688123284513	33.3568842290532	44.1706634610445	32.131865776035	39.0651554958905	31.3104756567141	32.8090415186636	44.6125256482293	46.7797419610538	31.8579732225794	45.7641669540731	28.975546044457	34.026872562825	35.6460198085839	40.4156352090295	38.5576348194457	41.9028195396887
FASTKD3	10.8507037769805	8.32745495355351	9.74754266108833	11.0848229421336	9.76121905544083	12.3370806998384	9.99599796224283	7.90546356724897	8.79899444836087	11.1668775841954	10.9232259613631	13.3315728030059	10.4528492317256	8.77085996009471	9.70137520483871	8.07600685632258	9.62740612619938	9.79061124994737	8.98763629061671
FAT1	70.8348780262046	44.8457819748452	111.663514774155	78.5370126637137	54.4236050733696	80.8951303859467	82.4576407039438	57.8601187989801	61.9121868556991	92.2576151192676	81.2560750408409	51.5264017217021	85.5885987882514	91.7057994334486	56.5985065834738	77.6362358907701	69.0312048526347	127.920613905748	80.9259142593945
FAT2	2.65945208071696	6.90909471301126	3.06347097937971	5.02589296413302	4.89748745635637	1.89180282917294	3.45002320263107	4.12682831317027	2.69229565316635	3.50486862753667	3.00588777208599	2.62073310771272	4.50772745796472	3.04700909071129	3.59849180106438	3.48306937283942	2.54915860589664	3.31768330796648	2.95605137855724
FAT3	430.59358556047	226.448597358849	260.942202979545	565.381104293292	376.815234538481	901.811262062683	367.083559436702	287.507067774697	324.70142308795	375.322601007993	250.873745615533	299.979960505248	231.128262184673	219.673280618451	244.145817183396	158.504456404971	227.591907705881	245.033746301562	397.038349667082
FAT4	27.8366185164024	42.1102872404229	54.5773966912729	40.9431770273275	27.5601561696587	33.4306208527081	40.353750074997	41.7997509825532	32.9170728874983	54.5721483162278	47.4072330016014	31.9322441002511	41.9825593167864	58.3824167289352	34.5744293639962	53.4382898650958	31.6185247159056	75.2175428096522	47.9644818873333
FAXC	159.458597601228	111.513382860915	98.425207991968	117.42930034149	104.487923028577	144.875925783671	156.108755732862	95.608349032506	105.613562935659	136.824845900222	142.682202266524	99.1120231501608	118.04997045686	133.410648663465	163.906710862134	115.103220861476	84.4909171694126	138.247486776003	113.135287979262
FAXDC2	57.4658118483837	26.4360284791859	56.8435917125159	37.4585057087302	80.2910712083355	32.4934793664177	70.5619016437279	23.5728473750158	36.1269705002573	27.8325676512681	34.2166685280654	26.9167723785579	41.9600709556717	57.7248153030086	36.8480719885304	39.9837515384063	29.1367782818494	45.9129620930759	25.3146979019546
FBLIM1	11.8913311099645	8.97995509574502	6.58273986976421	10.9025064395953	10.3673373927217	4.45634659740596	7.38594169019689	8.59078141497826	6.23674543942645	12.3050200840393	6.33044128469192	14.8970850030414	10.7027260511249	12.4973553253014	11.3469642307089	8.59549948316369	9.96301359526494	12.6197673058089	10.5471167185083
FBLN1	30.6582146751554	18.5424284557793	33.1941032654598	19.5902115669403	29.5629842511507	23.7799190276912	18.2436579403182	25.4786887607301	33.9909791057279	19.3959307754607	17.0258133193702	18.3641203119336	30.9903349311777	34.4381672249569	23.3907265727639	25.0372812660616	34.6677961091069	27.3028548767722	29.3496734340018
FBLN2	7.54405265060795	12.0422265450572	19.084708045383	11.7464803480493	14.4199140354684	6.29826246564298	9.28436732188577	26.1569284115466	18.8771421597154	15.9364664342092	12.8603505775017	10.8427181465258	17.8245340217942	22.3926767616867	10.437842365884	28.98658966504	22.9989750879756	26.5267453916542	24.7694219550761
FBLN5	7.2193206720003	4.93265983548857	14.7580698647813	13.2039928374202	10.5986015080157	9.62074768131724	7.44639285791003	18.5475024130841	17.9697183827932	16.3420496912636	10.009479420261	9.67048548312337	26.6100889024335	16.8790252754191	9.17437603815979	21.913812582462	15.8278585855077	24.5396871592709	14.8626064689827
FBLN7	11.7291569076197	12.8405272597838	5.97115037459221	11.9909806322806	12.6814592904301	3.417929194422	10.1304194038226	13.0206033154748	11.411512198885	9.23092305473006	7.23614613496706	10.2743874918208	14.8420542521801	8.4805139313074	16.7101312586886	13.1700393230207	12.3064146817789	15.07881107679	10.0572964274267
FBN1	120.787014912962	98.1426417161586	251.987035062067	174.808404314046	134.634487625579	196.036635732958	148.248480115171	196.383670521951	221.645517774543	203.880645719315	163.517579752441	130.410183829865	218.72585117788	221.407367290952	120.570587625629	230.789100636982	190.563147417928	316.662080749159	214.688202128599
FBN2	12.2266895144425	12.1314605866357	32.7187070610596	41.5720424768192	35.6670372645397	17.109232969638	22.7300339399916	23.5158113962478	40.7056389251067	10.6923427961265	23.066644766485	22.4092870305053	14.3671875238104	21.5033618365329	17.9010432944341	34.8740605560504	30.9315196646232	23.671878777288	39.9880359686957
FBRSL1	90.9995103666396	72.8617521373955	87.7854397214808	87.4086871295158	81.1431289948754	108.849449476636	92.4028885595276	82.4048587726502	77.7058564056068	78.0045631428787	76.8946224801539	79.6700804958299	81.6382549645216	69.8589012367383	77.3081276365344	69.2560885905032	74.122377125588	82.6815869421287	80.1031493582876
FBXL14	29.9784292508611	24.7926568228527	29.5132163585368	26.6641125822163	26.6317884676754	32.9464135507961	30.0829321792181	29.2550160727881	25.7388937605645	22.8714521754889	31.2251248167381	26.0869916608746	27.9816287259499	29.1925719463993	31.0141979098932	30.2773511219867	24.9701260228184	29.0792745937764	29.9420500079265
FBXL15	59.8639154866766	62.871622889247	43.5809455870021	42.1142368462793	60.9034143118775	32.8997620497075	53.0719965098546	49.479048523669	58.5434494364916	55.5038088478585	68.8918640126518	63.5139373432063	55.4100092193631	63.8523445855549	68.3613033779291	52.3076393484217	63.0098519471475	54.7888327846446	58.6561582646714
FBXL16	29.470873152438	76.9101881566447	10.6090322167054	18.2867681729445	33.7626785664445	7.39746674032061	14.9934818957551	71.5265879931759	24.7243558332068	32.3458965542061	20.9887664499035	30.0461165043846	17.0682863097321	34.049917868794	38.2116400458038	32.5738797223411	30.0046961460295	25.3118028803914	25.8268361813356
FBXL17	167.49318738382	156.182888627402	245.097413869311	199.719028638683	209.656760158431	268.989013760851	219.946815092667	137.886529687725	215.695635132837	158.725840349704	195.248571029664	176.931562001964	194.826058987527	177.673422266508	144.232744359482	169.328722628864	180.832805765163	186.624709156554	198.945292113239
FBXL18	69.2157324725757	72.6675068600111	54.8247640673637	63.3126654238414	57.2196343013477	53.2972988183668	55.8305048778783	58.8526664777891	68.0273517720111	64.5706095438364	65.3445358135532	64.4357230375567	54.0085775626601	74.6167644837435	67.3780850349466	57.9827867622125	65.0821005973773	76.9073963161366	61.7092754309262
FBXL2	228.400759650273	175.335970968085	210.108450439186	181.599228637913	170.83812755826	178.00653756958	233.195938355066	164.646030812365	190.121893666632	207.330842216993	202.285271067723	214.073952705638	192.684161374488	163.630965906402	204.608959217104	152.399094053066	182.092037175547	149.009844692606	161.911264064043
FBXL20	84.7041884473145	99.3984832387435	70.5960132492126	80.4000530989364	83.1056875636344	58.7074816920052	72.6680635387364	109.445400733191	86.3285294884782	78.9794810803864	80.3501323740377	93.600645617843	79.4051715208827	97.5872910297398	84.9777816441135	93.166089555819	92.0812576079524	89.6784410791096	85.4670565853787
FBXL22	3.26475490861066	3.8406359532228	26.1476386238458	12.387331352702	6.38286965537111	4.31239506645591	4.37955611905034	6.85191407683522	6.46099817069184	4.89851986776702	3.70191591614386	4.67762568249389	4.2976115607614	12.7398584907273	4.41265575512714	8.54849968471615	6.02045874538849	13.0475676343114	5.93004665663401
FBXL3	58.1907093072026	53.4755352463171	60.3274423964519	58.2356756375658	57.1704743254201	66.3566048627017	64.9370667610219	50.3495579507062	55.3750072765931	51.0824593935627	59.4606446636039	55.1707581462262	53.2420202311135	63.3930172085404	53.3492619283772	57.0930363015906	56.3550344549417	55.2266180761763	58.9710361037124
FBXL4	75.406183789474	77.136346416388	82.0316379128254	72.6979501826845	59.5803563031458	97.1533938530867	72.2302055862053	58.5377414236449	74.8562522382631	73.0824900864891	73.1723062529291	63.749704745949	75.1505395358837	64.1346193599711	61.329965255116	66.9317665166478	71.689799620759	74.4106919652117	75.6123086993839
FBXL5	160.543108000544	127.436767783566	166.257886294699	162.379588059409	142.794399701777	111.033257105287	161.793077989445	115.758031954281	145.213373830936	145.643649765226	144.246628082363	136.278480488185	161.165408525983	135.699855336827	152.50401927285	122.104063460342	149.805476602024	151.955142967323	136.312555491888
FBXL7	79.9732981447331	110.458046169622	187.835318288651	100.462084315075	84.7306330544541	180.894242041859	99.0130194731444	101.511919063523	113.178876662106	113.625899533712	118.100321675661	84.174017289238	156.669424974007	139.452731732469	93.4391517449249	177.197873801526	107.986617016977	158.568785202955	127.011720142255
FBXO11	272.605696449281	229.169444441153	296.050078740407	278.413097364797	245.717688138225	306.64025837869	306.764163356459	218.631991658512	258.21895225245	259.054500210265	270.880242796268	227.935295251112	260.536914624263	255.811770009541	234.344354986586	222.076765397306	235.997725943738	271.008998979083	254.564066463425
FBXO15	26.4342921854482	18.7261043058566	12.5349599658548	19.2890746308967	23.375083287768	28.4020750797732	12.4941227071842	8.41605890123594	13.8950441224211	21.7483638632696	19.4108225929767	24.0650249233651	28.8493153952888	13.9627057394956	22.9363396296749	26.3895623972804	18.0490662418843	14.8572601132401	19.7111914152895
FBXO16	41.6076509586068	16.0408673663694	20.9052768948198	39.9448101898289	24.445058728986	15.2891271290476	56.6952690589962	31.7976593322744	45.7407748874518	12.4289257462649	21.0467533485119	28.0356130977219	10.9641553134863	26.0815836727195	53.1746541101351	17.7071416143019	20.8344583707918	15.8616787313175	19.8474163936374
FBXO2	57.1696053380667	33.9578759024601	32.3868541636005	88.3605272625497	24.8126679783564	32.469284908456	47.6120835809053	30.8312821855709	56.4357659923767	27.92704196012	32.125657766754	32.6815969836911	63.7724130022252	71.4246493211411	78.6792378387901	29.5283895361718	32.9475892097383	33.2675463608916	30.4736138857413
FBXO21	107.794701530008	104.253839903574	64.5451257836166	91.0704235063174	100.482045374957	64.3609389006086	88.3049171360212	114.67271324101	94.6505760008454	106.882679048144	92.8134828038858	108.729016312858	87.4545205024678	101.063519641193	114.449884912505	87.2507790767314	106.076539529451	97.3980560000096	107.528443021737
FBXO22	88.260327771843	77.1949447860766	84.851202581651	76.0813152471085	80.7766932686928	74.7765443943284	94.8371661742896	94.0602576731995	87.0513906364267	89.7042615495884	99.3244163086708	88.928322734022	94.3859527166453	97.3667488846059	79.0884282509968	72.0033357747925	86.348895331691	95.347704026896	100.487817465053
FBXO25	60.0960367070432	51.5145700870248	55.9142910777099	53.508168913367	47.9407670113108	74.3115984538462	63.046758198596	51.5354331420734	61.6605394337458	60.3987240352177	65.7363982016921	63.0104267580452	68.7951538309177	60.9299957605415	53.6787556906483	59.2025671075296	65.1656370313747	59.0665813075992	54.9454709536689
FBXO28	56.4264566346423	58.601950208728	55.0626416769148	51.4989721990417	63.1597240389613	42.9234681774553	51.7267935841279	59.4135589533157	55.5138500343344	54.7749776444223	57.5411357464064	57.0039342804412	57.0780932251121	55.8897301875303	59.1122199845441	52.623317996776	56.4685163631805	50.4334177675038	56.1510856018161
FBXO3	68.5883172613273	70.8579122343869	60.7110982391147	61.908383849707	62.1111101895811	68.7919483436538	61.2715493479761	50.2480038294119	72.6862252190355	62.6722980148772	64.3430501653773	66.4044781906908	67.1278544967532	58.7274604813509	64.8144191235396	58.2613276745197	65.5827273288768	49.6522528162684	60.1142044216705
FBXO30	32.1679112865657	27.5352312350245	39.7170323443185	35.8698447330963	38.1525074223688	44.9676420357586	31.7321597873588	29.6858966107461	40.4852905098637	36.4234506291022	37.9417477258466	35.7384644012581	39.9391051817056	36.0548913161812	30.7664877842987	34.2282106200813	35.2914322476308	37.4129515609254	34.3454113437154
FBXO31	96.9709845400404	119.94972419112	89.8859618259501	95.3240242608532	104.44813176654	105.15901608246	105.21385138404	103.791899536911	107.38001713896	124.398931012891	114.369805297748	104.987673524927	104.174695732889	124.605432662802	110.845102767565	109.495360078593	112.960171448953	121.619923187891	103.232840391212
FBXO32	26.7656294141071	21.2322391722515	55.3360934633483	53.4520955051181	34.2796151883753	43.2762151114191	30.571359161329	71.2520128974162	83.9953390640029	44.5272669299652	42.2000658966799	35.2821498651042	64.7958171519364	69.6563366874753	28.3318034620977	90.6294195469769	62.7615683916454	63.2910837245389	69.8297243262778
FBXO33	50.0530937357637	42.7758401478891	52.0917995889702	49.25398758413	51.5553555517448	56.0660988806679	54.1914407431569	44.5829679014656	52.4505254710101	56.8051697727513	52.6099179035619	51.1961683462088	60.9066765964701	55.3417198686412	49.0329623076301	50.4230030119799	49.240252862922	53.4888973063324	53.2258399796352
FBXO34	85.771648259585	104.285345692766	64.4549228637072	77.1414174819337	102.977195629591	68.3630842058434	75.9271663561408	90.4658358929057	79.2100857310191	73.8238654877447	76.5605886268643	71.1870206813869	77.2523718700687	89.8823124568414	97.8146225293585	96.4778231445358	82.6238563114603	82.7341864421185	87.2054637746799
FBXO38	65.9289908091787	80.8003928080963	60.7002121342143	63.4269815015072	73.4654841597449	53.1134084117579	74.9218318287854	81.5262560828237	68.6098593325613	72.8566322178693	71.5294624443054	74.1355500676471	67.4406514797055	77.820872932582	66.0517218635517	69.7215842205531	72.4613490743902	78.7595395645427	64.6244281550517
FBXO39	0.231677801958677	0.187156244732199	0.187156244732199	0.187156244732199	0.187156244732199	0.280806092723266	0.877685969061249	0.187156244732199	0.187156244732199	0.187156244732199	0.274368509631686	0.334955611445212	0.534204133272691	0.280870112973531	0.273479995145488	0.187156244732199	0.366417069018877	0.535971725047869	0.274478680371584
FBXO4	16.497245100036	13.0313515350743	32.3065111231797	26.5945179629133	27.2656424645348	23.2095945129509	28.4494710376346	12.9930055960386	28.9071961794391	16.4061056370931	28.7548901991608	30.5536918532086	16.3889176496947	12.1693228119213	16.0124458170163	26.6479759758818	26.4241690024098	11.9270183257664	25.9189284113764
FBXO43	1.03952989204024	1.24738878041871	0.997172933364092	0.609857357067934	0.745847449916585	0.82915021170336	0.394988979228948	0.781263610974627	1.397605345873	0.404013053150468	0.8464298939815	0.555139910488434	0.775733612347726	0.668290459715245	1.087099071885	0.995637117571176	0.496608701605571	1.11103432442942	1.14487122305069
FBXO44	22.4768713643398	27.0828224209674	39.5320268654986	42.0222147335816	36.5754298314833	33.0146080145173	25.2657351032486	27.8558793569346	29.3854679844672	30.1477887408548	42.1156262894463	29.6797890345523	40.4887798815284	20.1414608721709	28.1415454835584	45.1456378024752	25.8432375935899	29.3202417314584	37.4492084766414
FBXO45	58.6499490909048	66.1654887636574	55.6203178929348	59.5415543194495	54.8240729422587	52.7296761514946	51.626461960663	52.7195004106388	58.770578809075	67.3250877765976	58.9437591680422	54.9854632755721	51.7758202461914	62.0695942192363	56.483027687423	50.9488548547917	54.8490311021428	44.9677485902864	47.1969935208664
FBXO46	9.53639953700239	26.9925322477209	6.13325901266856	8.16485450144797	12.1570426719704	9.44548347714199	7.70570417669803	20.9832367875229	8.45307422243603	9.58062946265923	9.7035125542594	12.1926801585835	9.02542882112203	12.0875547488127	12.6350151687331	13.9953718819401	10.8639581145648	10.58195645244	9.29787481971015
FBXO48	9.13231197139208	6.80911446630359	8.19573704808812	7.02748334537464	8.15026442969012	13.1103222031489	5.58533547400666	11.3478786067431	8.45773796538156	11.5973409032884	7.02300656647632	11.0573814582259	7.96754078165579	11.1819450534382	8.36138068749522	7.94108156850698	6.68023211815319	5.35670363410396	4.69615488254092
FBXO7	64.6732163577673	67.6244059761722	63.8161687486821	61.6749766154782	93.9609732802611	49.0045461242525	67.7817208485328	87.5194457522746	82.1925048325246	66.7279530708594	80.2719291570805	62.071146215054	99.7358909779509	83.488664034418	76.1531840554756	83.8148731221606	80.7168064863071	95.1214532829139	77.4383466533821
FBXO8	31.4507782997717	24.7794411700001	29.5021904692361	31.173226488771	25.4223815417123	39.1789972336005	28.2778065249152	21.3631306903997	29.2794398275761	27.054687470059	29.6833893481596	29.7342538568837	28.3531213437408	27.2591475792888	25.9584141441127	28.0507436677426	27.2668194946851	27.8782429034625	27.5716928745716
FBXO9	108.714767784827	106.666200699858	115.487646986972	98.1587030324067	102.682167888894	108.261185471667	118.213231712312	94.4214885467544	110.004790137978	115.339022933096	113.911062068063	102.383065020306	120.279363180047	102.553376335798	108.61774658004	104.184413156082	106.908498161253	106.509343009839	108.753893464372
