GeneSymbol	astrocyte	ependymal cell	oligodendrocyte	neuron	endothelial cell	microglial cell	fibroblast	mural cell
FAM76A	38.50231562828454912	62.48137485794580215	33.79546901446529006	51.10616653731633363	51.27870909018160717	31.75542021778970536	48.35344677988824458	42.67022532389906075
FAM78B	17.23184772080095684	0.00000000000000000	14.80213176439143652	52.19513701515631254	4.46749970106360283	5.73804165177867542	60.95643506566084113	8.25377759576393188
FAM81A	63.69724307658567852	151.62880990737460252	37.95851393182405786	97.16213410110960069	7.87450939881760092	15.91198169576058952	110.00562205827091589	58.18100064511082792
FAM89A	101.73049609518751879	64.40564872390091011	40.30050294961600343	25.30987387741612338	264.39154152328023883	77.77549830950715659	9.86395364385679763	37.73296574367415701
FAM96B	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FARSB	83.15023844866925629	57.22761691279873730	108.74149549510640611	155.86293861969124919	29.29701945729252799	103.81743111608602703	103.42592382661895556	117.85542306594314255
FASTKD1	12.78632938779418993	24.04600531078450842	15.19374212180201944	27.86671159295650213	12.37739546859304518	24.80423609348977010	0.00000000000000000	5.29551168261292560
FASTKD2	32.37659025451901584	32.10880439792149588	25.90014688040148627	51.10412636698159616	17.87471761434242623	33.21898089728554027	40.49872409832050835	31.78106202110413037
FAT1	229.91813582415130668	402.07463546019255318	58.58117885952555071	49.48449089767499487	65.32487814346542621	17.67922320424882088	12.06380097188031364	197.14409497729062082
FAT3	653.06431060495879137	0.00000000000000000	81.23342091171332413	619.05974235510586823	0.00000000000000000	0.00000000000000000	1837.47423622133464960	0.00000000000000000
FAT4	27.93884376286010607	20.79086953162962814	70.92150251289285734	25.62111445967495271	185.35063110459299196	12.69895150542681783	179.95271544209180092	78.29731888164069176
FAXC	75.37285552278784451	0.00000000000000000	67.95876534266118085	232.34218621336469823	0.00000000000000000	20.54924683929800366	312.32902766690199314	59.82135724290315437
FBLIM1	6.50579593752581520	8.02402837919115441	7.66706770280638139	7.48798586444211534	49.70379066673065438	4.26695158144506070	41.57477968396676005	215.02717798548289352
FBLN1	73.36999891815773367	402.34902031675756007	6.98682783871762769	9.14434539903704291	268.24761448103629391	7.81459937791290482	2289.20827002502619507	203.67924684494943222
FBLN2	7.08040379361040451	5.14267285792602102	26.66928249734440470	6.09280014430571537	151.03590793423217065	7.74114406796633059	799.69587101015758890	32.79161467813496245
FBLN5	5.10113184717806512	68.03705295210575343	5.67690330874934368	20.77436853507976622	115.75995307293712244	3.06204015803071972	440.71410583496890467	63.89865206536239839
FBXL3	47.10856871936461943	56.11761977141271274	63.09343398511575884	51.14585070187973059	59.29543668600311435	72.33541953053131124	84.27689260983135000	99.72450884252070580
FBXO15	28.71217738211293735	163.85377460444465214	19.98049430997837206	17.05425474488095716	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FBXO16	19.53017194675923562	1.81520239873633482	8.42375501846938946	54.98488455048931911	0.00000000000000000	0.72149962678302582	101.53692869806387478	18.90458491546605657
FBXO2	81.99164257586245697	96.43935075891505448	19.76971797370088524	57.85674026215232146	64.37110168458566761	8.66570442239828331	0.00000000000000000	25.35095355414618368
